Unnamed: 0,recipe,ingredient,quantity,unit
20440,"Kabeljauw met een krokant laagje, ovengroenten &amp; parelcouscous",verse kabeljauwfilet,500.0,g
20441,"Kabeljauw met een krokant laagje, ovengroenten &amp; parelcouscous",dijonmosterd,15.0,g
20442,"Kabeljauw met een krokant laagje, ovengroenten &amp; parelcouscous",parelcouscous,300.0,g
20443,"Kabeljauw met een krokant laagje, ovengroenten &amp; parelcouscous",verse spinazie,200.0,g
20484,Cottage pie met doperwten-linzen-maismix,fijne winterpeen,250.0,g
20485,Cottage pie met doperwten-linzen-maismix,prei,800.0,g
20486,Cottage pie met doperwten-linzen-maismix,arachideolie,10.0,g
20487,Cottage pie met doperwten-linzen-maismix,rundergehakt,300.0,g
20488,Cottage pie met doperwten-linzen-maismix,fijngesneden tomaten knoflook-ui in blik,400.0,g
20489,Cottage pie met doperwten-linzen-maismix,"HAK doperwten, linzen en maismix in zak",225.0,g
20490,Cottage pie met doperwten-linzen-maismix,koelverse aardappelpuree,800.0,g
20491,Cottage pie met doperwten-linzen-maismix,geraspte Goudse oude kaas 48+,100.0,g
20546,Romige kipcurry met rijst en sperziebonen,rijst,300.0,g
20547,Romige kipcurry met rijst en sperziebonen,AH Biologisch diepvries sperziebonen,900.0,g
20548,Romige kipcurry met rijst en sperziebonen,scharrel kipdijfilet,380.0,g
20549,Romige kipcurry met rijst en sperziebonen,milde olijfolie,12.0,g
20550,Romige kipcurry met rijst en sperziebonen,kokosmelk,200.0,g
20551,Romige kipcurry met rijst en sperziebonen,kraanwater,150.0,g
20552,Romige kipcurry met rijst en sperziebonen,hot currypoeder,12.0,g
20618,Aziatische roerbak met vegaschnitzel &amp; radijs,basmatirijst,300.0,g
20619,Aziatische roerbak met vegaschnitzel &amp; radijs,radijs,200.0,g
20620,Aziatische roerbak met vegaschnitzel &amp; radijs,verse koriander,15.0,g
20621,Aziatische roerbak met vegaschnitzel &amp; radijs,wittewijnazijn,60.0,g
20622,Aziatische roerbak met vegaschnitzel &amp; radijs,suiker,4.0,g
20623,Aziatische roerbak met vegaschnitzel &amp; radijs,kraanwater,48.0,g
20624,Aziatische roerbak met vegaschnitzel &amp; radijs,olie,46.0,g
20625,Aziatische roerbak met vegaschnitzel &amp; radijs,vegetarische schnitzel,600.0,g
20626,Aziatische roerbak met vegaschnitzel &amp; radijs,knoflook,16.0,g
20627,Aziatische roerbak met vegaschnitzel &amp; radijs,wokgroente,800.0,g
20628,Aziatische roerbak met vegaschnitzel &amp; radijs,5-kruidenpoeder,4.0,g
20629,Aziatische roerbak met vegaschnitzel &amp; radijs,zoete chilisaus,48.0,g
20660,"Mexicaanse bonensoep met krokante, gerookte tofureepjes",knoflook,8.0,g
20661,"Mexicaanse bonensoep met krokante, gerookte tofureepjes",arachideolie,30.0,g
20662,"Mexicaanse bonensoep met krokante, gerookte tofureepjes",Paprikapoeder,4.0,g
20663,"Mexicaanse bonensoep met krokante, gerookte tofureepjes",tomatenpuree,70.0,g
20664,"Mexicaanse bonensoep met krokante, gerookte tofureepjes",verse Mexicaanse roerbakgroente,400.0,g
20665,"Mexicaanse bonensoep met krokante, gerookte tofureepjes",groentebouillon,5.0,g
20666,"Mexicaanse bonensoep met krokante, gerookte tofureepjes",kraanwater,500.0,g
20667,"Mexicaanse bonensoep met krokante, gerookte tofureepjes",zwarte bonen in blik,200.0,g
20668,"Mexicaanse bonensoep met krokante, gerookte tofureepjes",AH Biologisch tofu roerbakreepjes fijn gekruid,180.0,g
20669,"Mexicaanse bonensoep met krokante, gerookte tofureepjes",crème fraîche,60.0,g
20670,Mezze met zelfgemaakt platbrood,gedroogde gist,7.0,g
20671,Mezze met zelfgemaakt platbrood,suiker,2.0,g
20672,Mezze met zelfgemaakt platbrood,lauwwarm water,200.0,g
20673,Mezze met zelfgemaakt platbrood,tarwebloem,300.0,g
20674,Mezze met zelfgemaakt platbrood,sumak,10.38,g
20675,Mezze met zelfgemaakt platbrood,zout,2.0,g
20676,Mezze met zelfgemaakt platbrood,diepvries gegrilde groenten,900.0,g
20677,Mezze met zelfgemaakt platbrood,traditionele olijfolie,42.0,g
20678,Mezze met zelfgemaakt platbrood,kruiden,10.38,g
20679,Mezze met zelfgemaakt platbrood,gepelde ongezouten pistachenoten,45.0,g
20680,Mezze met zelfgemaakt platbrood,hummus,200.0,g
20681,Mezze met zelfgemaakt platbrood,feta,200.0,g
20794,Falafelwafel met hummus en een groene salade,verse platte peterselie,7.5,g
20795,Falafelwafel met hummus en een groene salade,bosuitje,250.0,g
20796,Falafelwafel met hummus en een groene salade,snoepkomkommer,300.0,g
20797,Falafelwafel met hummus en een groene salade,citroen,65.0,g
20798,Falafelwafel met hummus en een groene salade,extra vierge olijfolie,13.8,g
20799,Falafelwafel met hummus en een groene salade,vers falafeldeeg,350.0,g
20800,Falafelwafel met hummus en een groene salade,milde olijfolie,12.0,g
20801,Falafelwafel met hummus en een groene salade,babyromainesla,250.0,g
20802,Falafelwafel met hummus en een groene salade,hummus,200.0,g
20864,Groente-hamlasagne met ricotta,verse Italiaanse kruidenmix,10.0,g
20865,Groente-hamlasagne met ricotta,diepvries gegrilde groenten,900.0,g
20866,Groente-hamlasagne met ricotta,pecorino romano,75.0,g
20867,Groente-hamlasagne met ricotta,ricotta,450.0,g
20868,Groente-hamlasagne met ricotta,verse lasagne all’uovo,250.0,g
20869,Groente-hamlasagne met ricotta,diepvries tuinerwten,450.0,g
20870,Groente-hamlasagne met ricotta,achterham,250.0,g
20871,"Gadogado met krieltjes, homemade pindasaus en gebakken ei",krieltjes met schil,1000.0,g
20872,"Gadogado met krieltjes, homemade pindasaus en gebakken ei",ongesneden snijbonen,400.0,g
20873,"Gadogado met krieltjes, homemade pindasaus en gebakken ei",melk,202.0,g
20874,"Gadogado met krieltjes, homemade pindasaus en gebakken ei",pindakaas,350.0,g
20875,"Gadogado met krieltjes, homemade pindasaus en gebakken ei",gembersiroop,15.0,g
20876,"Gadogado met krieltjes, homemade pindasaus en gebakken ei",sambal oelek,2.0,g
20877,"Gadogado met krieltjes, homemade pindasaus en gebakken ei",ketjap manis,36.0,g
20878,"Gadogado met krieltjes, homemade pindasaus en gebakken ei",limoen,60.0,g
20879,"Gadogado met krieltjes, homemade pindasaus en gebakken ei",arachideolie,20.0,g
20880,"Gadogado met krieltjes, homemade pindasaus en gebakken ei",middelgroot ei,240.0,g
20881,"Gadogado met krieltjes, homemade pindasaus en gebakken ei",biologischerodekool,300.0,g
20882,"Gadogado met krieltjes, homemade pindasaus en gebakken ei",taugé,125.0,g
20883,"Gadogado met krieltjes, homemade pindasaus en gebakken ei",cassavekroepoek,60.0,g
21143,Zweedse vegaballetjes met aardappel &amp; broccoli,Aardappel,1000.0,g
21144,Zweedse vegaballetjes met aardappel &amp; broccoli,milde olijfolie,24.0,g
21145,Zweedse vegaballetjes met aardappel &amp; broccoli,verse dille,15.0,g
21146,Zweedse vegaballetjes met aardappel &amp; broccoli,vegetarische basis rulstukjes,500.0,g
21147,Zweedse vegaballetjes met aardappel &amp; broccoli,middelgroot ei,60.0,g
21148,Zweedse vegaballetjes met aardappel &amp; broccoli,mosterd,8.0,g
21149,Zweedse vegaballetjes met aardappel &amp; broccoli,panko,6.0,g
21150,Zweedse vegaballetjes met aardappel &amp; broccoli,ongesneden snijbonen,400.0,g
21151,Zweedse vegaballetjes met aardappel &amp; broccoli,broccoli,250.0,g
21152,Zweedse vegaballetjes met aardappel &amp; broccoli,groentebouillon,10.0,g
21153,Zweedse vegaballetjes met aardappel &amp; broccoli,kokend water,150.0,g
21154,Zweedse vegaballetjes met aardappel &amp; broccoli,ongezouten roomboter,30.0,g
21155,Zweedse vegaballetjes met aardappel &amp; broccoli,tarwebloem,24.0,g
21156,Zweedse vegaballetjes met aardappel &amp; broccoli,kookzuivel,250.0,g
21157,Pittige plaattaart met worst &amp; mozzarella,verse oregano,7.5,g
21158,Pittige plaattaart met worst &amp; mozzarella,varkensbraadworst,300.0,g
21159,Pittige plaattaart met worst &amp; mozzarella,milde olijfolie,12.0,g
21160,Pittige plaattaart met worst &amp; mozzarella,gedroogde chilipeper,6.0,g
21161,Pittige plaattaart met worst &amp; mozzarella,mutti polpa in blik,400.0,g
21162,Pittige plaattaart met worst &amp; mozzarella,puntpaprika,260.0,g
21163,Pittige plaattaart met worst &amp; mozzarella,rode ui,100.0,g
21164,Pittige plaattaart met worst &amp; mozzarella,vers bladerdeeg,270.0,g
21165,Pittige plaattaart met worst &amp; mozzarella,buffelmozzarella,125.0,g
21166,Geroosterde 'pekingkip' met hoisinsaus,perssinaasappel,1.0,g
21167,Geroosterde 'pekingkip' met hoisinsaus,knoflook,32.0,g
21168,Geroosterde 'pekingkip' met hoisinsaus,verse gember,25.0,g
21169,Geroosterde 'pekingkip' met hoisinsaus,sojasaus,60.0,g
21170,Geroosterde 'pekingkip' met hoisinsaus,saitaku rijstazijn,30.0,g
21171,Geroosterde 'pekingkip' met hoisinsaus,vloeibare honing,15.0,g
21172,Geroosterde 'pekingkip' met hoisinsaus,kruiden,15.57,g
21173,Geroosterde 'pekingkip' met hoisinsaus,Kip,1400.0,g
21174,Geroosterde 'pekingkip' met hoisinsaus,bosuitje,750.0,g
21175,Geroosterde 'pekingkip' met hoisinsaus,sla,250.0,g
21176,Geroosterde 'pekingkip' met hoisinsaus,komkommer,800.0,g
21177,Geroosterde 'pekingkip' met hoisinsaus,hoisinsaus,72.0,g
21211,Thaise groene curry met kabeljauw en doperwten,zilvervliesrijst,300.0,g
21212,Thaise groene curry met kabeljauw en doperwten,paksoi,1.0,g
21213,Thaise groene curry met kabeljauw en doperwten,verse kabeljauwfilet,500.0,g
21214,Thaise groene curry met kabeljauw en doperwten,zonnebloemolie,12.0,g
21215,Thaise groene curry met kabeljauw en doperwten,Fairtrade Original Thaise groene curry kruidenpasta,70.0,g
21216,Thaise groene curry met kabeljauw en doperwten,kokosmelk,400.0,g
21217,Thaise groene curry met kabeljauw en doperwten,limoen,60.0,g
21218,Thaise groene curry met kabeljauw en doperwten,verse koriander,15.0,g
21219,Thaise groene curry met kabeljauw en doperwten,diepvries tuinerwten,150.0,g
21220,Lasagnette met aubergine-tomatensaus &amp; ricotta,aubergine,300.0,g
21221,Lasagnette met aubergine-tomatensaus &amp; ricotta,milde olijfolie,36.0,g
21222,Lasagnette met aubergine-tomatensaus &amp; ricotta,passata di pomodoro fijn gekruid,690.0,g
21223,Lasagnette met aubergine-tomatensaus &amp; ricotta,verse lasagnebladen,500.0,g
21224,Lasagnette met aubergine-tomatensaus &amp; ricotta,kappertjes,24.0,g
21225,Lasagnette met aubergine-tomatensaus &amp; ricotta,ricotta,250.0,g
21226,Rundvlees in rode wijn met pasta,runder sukadelap,650.0,g
21227,Rundvlees in rode wijn met pasta,tarwebloem,12.0,g
21228,Rundvlees in rode wijn met pasta,milde olijfolie,24.0,g
21229,Rundvlees in rode wijn met pasta,middelgrote ui,100.0,g
21230,Rundvlees in rode wijn met pasta,knoflook,16.0,g
21231,Rundvlees in rode wijn met pasta,magere spekblokjes,125.0,g
21232,Rundvlees in rode wijn met pasta,wijn,375.0,g
21233,Rundvlees in rode wijn met pasta,tomaten,425.0,g
21234,Rundvlees in rode wijn met pasta,verse Italiaanse kruidenmix,20.0,g
21235,Rundvlees in rode wijn met pasta,paddenstoelen voor pasta,400.0,g
21236,Rundvlees in rode wijn met pasta,verse pappardelle,500.0,g
21311,Homemade vissticks met boontjes &amp; citroenmayo,kruimige aardappel,1000.0,g
21312,Homemade vissticks met boontjes &amp; citroenmayo,verse sperziebonen,800.0,g
21313,Homemade vissticks met boontjes &amp; citroenmayo,citroen,65.0,g
21314,Homemade vissticks met boontjes &amp; citroenmayo,mayonaise,48.0,g
21315,Homemade vissticks met boontjes &amp; citroenmayo,verse pangasiusfilet,525.0,g
21316,Homemade vissticks met boontjes &amp; citroenmayo,middelgroot ei,120.0,g
21317,Homemade vissticks met boontjes &amp; citroenmayo,panko,50.0,g
21318,Homemade vissticks met boontjes &amp; citroenmayo,ongezouten roomboter,80.0,g
21319,Homemade vissticks met boontjes &amp; citroenmayo,gebakken uitjes,60.0,g
21320,Aziatisch gemarineerde varkensspies met Chinese wokgroente,varkensfiletlapjes à la minute naturel,350.0,g
21321,Aziatisch gemarineerde varkensspies met Chinese wokgroente,limoen,60.0,g
21322,Aziatisch gemarineerde varkensspies met Chinese wokgroente,kruiden,2.25,g
21323,Aziatisch gemarineerde varkensspies met Chinese wokgroente,arachideolie,20.0,g
21324,Aziatisch gemarineerde varkensspies met Chinese wokgroente,volkorenspaghetti,300.0,g
21325,Aziatisch gemarineerde varkensspies met Chinese wokgroente,zoete-aardappelspaghetti,400.0,g
21326,Aziatisch gemarineerde varkensspies met Chinese wokgroente,rode peper,20.0,g
21327,Aziatisch gemarineerde varkensspies met Chinese wokgroente,bosui,500.0,g
21328,Aziatisch gemarineerde varkensspies met Chinese wokgroente,kool,400.0,g
21329,Aziatisch gemarineerde varkensspies met Chinese wokgroente,sojasaus,100.0,g
21339,"Tostada's met avocado, ei &amp; limoen-tomatensalsa",zoete aardappel,600.0,g
21340,"Tostada's met avocado, ei &amp; limoen-tomatensalsa",cajunkruiden,500.0,g
21341,"Tostada's met avocado, ei &amp; limoen-tomatensalsa",limoen,60.0,g
21342,"Tostada's met avocado, ei &amp; limoen-tomatensalsa",tomaten,280.0,g
21343,"Tostada's met avocado, ei &amp; limoen-tomatensalsa",tortilla,320.0,g
21344,"Tostada's met avocado, ei &amp; limoen-tomatensalsa",arachideolie,40.0,g
21345,"Tostada's met avocado, ei &amp; limoen-tomatensalsa",eetrijpe avocado,360.0,g
21346,"Tostada's met avocado, ei &amp; limoen-tomatensalsa",radijs,200.0,g
21347,"Tostada's met avocado, ei &amp; limoen-tomatensalsa",middelgroot ei,480.0,g
21348,"Tostada's met avocado, ei &amp; limoen-tomatensalsa",bietjulienne,500.0,g
21355,Romige polenta met Italiaanse groenten en een eitje,knoflook,16.0,g
21356,Romige polenta met Italiaanse groenten en een eitje,ongezouten roomboter,80.0,g
21357,Romige polenta met Italiaanse groenten en een eitje,Italiaanse roerbakgroente,800.0,g
21358,Romige polenta met Italiaanse groenten en een eitje,middelgroot ei,240.0,g
21359,Romige polenta met Italiaanse groenten en een eitje,kraanwater,1000.0,g
21360,Romige polenta met Italiaanse groenten en een eitje,groentebouillon,10.0,g
21361,Romige polenta met Italiaanse groenten en een eitje,polenta,250.0,g
21362,Romige polenta met Italiaanse groenten en een eitje,parmezaanse kaas,80.0,g
21363,Romige polenta met Italiaanse groenten en een eitje,tuinkers,20.0,g
21364,Italiaanse bladerdeegtaartjes met worst en tomatensalsa,varkensbraadworst,400.0,g
21365,Italiaanse bladerdeegtaartjes met worst en tomatensalsa,milde olijfolie,24.0,g
21366,Italiaanse bladerdeegtaartjes met worst en tomatensalsa,boerensoepgroente,350.0,g
21367,Italiaanse bladerdeegtaartjes met worst en tomatensalsa,vers bladerdeeg,270.0,g
21368,Italiaanse bladerdeegtaartjes met worst en tomatensalsa,muhammara spread,175.0,g
21369,Italiaanse bladerdeegtaartjes met worst en tomatensalsa,sjalot,20.0,g
21370,Italiaanse bladerdeegtaartjes met worst en tomatensalsa,verse platte peterselie,15.0,g
21371,Italiaanse bladerdeegtaartjes met worst en tomatensalsa,trostomaat,400.0,g
21489,"Vegabolognese met kastanjechampignons, gnocchi &amp; mozzarella",milde olijfolie,60.0,g
21490,"Vegabolognese met kastanjechampignons, gnocchi &amp; mozzarella",koelverse gnocchi,800.0,g
21491,"Vegabolognese met kastanjechampignons, gnocchi &amp; mozzarella",gedroogde salie,6.0,g
21492,"Vegabolognese met kastanjechampignons, gnocchi &amp; mozzarella",kastanjechampignons,400.0,g
21493,"Vegabolognese met kastanjechampignons, gnocchi &amp; mozzarella",vegetarische basis rulstukjes,200.0,g
21494,"Vegabolognese met kastanjechampignons, gnocchi &amp; mozzarella",fijne Italiaanse roerbakgroente,400.0,g
21495,"Vegabolognese met kastanjechampignons, gnocchi &amp; mozzarella",fijngesneden tomaten knoflook-ui in blik,800.0,g
21496,"Vegabolognese met kastanjechampignons, gnocchi &amp; mozzarella",verse bieslook,15.0,g
21497,"Vegabolognese met kastanjechampignons, gnocchi &amp; mozzarella",mozzarella,125.0,g
21498,"Gele curry met linzen, paprika &amp; malse kip",basmatirijst,300.0,g
21499,"Gele curry met linzen, paprika &amp; malse kip",verse gember,20.0,g
21500,"Gele curry met linzen, paprika &amp; malse kip",rode ui,200.0,g
21501,"Gele curry met linzen, paprika &amp; malse kip",rode paprika,500.0,g
21502,"Gele curry met linzen, paprika &amp; malse kip",gele paprika,250.0,g
21503,"Gele curry met linzen, paprika &amp; malse kip",kipdijfilet,370.0,g
21504,"Gele curry met linzen, paprika &amp; malse kip",verse koriander,15.0,g
21505,"Gele curry met linzen, paprika &amp; malse kip",arachideolie,20.0,g
21506,"Gele curry met linzen, paprika &amp; malse kip",Fairtrade gele curry kruidenpasta,70.0,g
21507,"Gele curry met linzen, paprika &amp; malse kip",kokosmelk,400.0,g
21508,"Gele curry met linzen, paprika &amp; malse kip",linzen in blik,400.0,g
21509,Gekruide rösti &amp; wortel met een zachtgekookt eitje,middelgrote ui,400.0,g
21510,Gekruide rösti &amp; wortel met een zachtgekookt eitje,knoflook,16.0,g
21511,Gekruide rösti &amp; wortel met een zachtgekookt eitje,venkelzaad,4.0,g
21512,Gekruide rösti &amp; wortel met een zachtgekookt eitje,gekruide rösti,1000.0,g
21513,Gekruide rösti &amp; wortel met een zachtgekookt eitje,ovengroente wortelmix,600.0,g
21514,Gekruide rösti &amp; wortel met een zachtgekookt eitje,arachideolie,60.0,g
21515,Gekruide rösti &amp; wortel met een zachtgekookt eitje,middelgroot ei,360.0,g
21516,Gekruide rösti &amp; wortel met een zachtgekookt eitje,veldsla,85.0,g
21517,Gekruide rösti &amp; wortel met een zachtgekookt eitje,cottage cheese,200.0,g
21545,Halloween pokébowl,sushirijst,250.0,g
21546,Halloween pokébowl,saitaku rijstazijn,55.2,g
21547,Halloween pokébowl,eetrijpe avocado,360.0,g
21548,Halloween pokébowl,norivel,1.0,g
21549,Halloween pokébowl,peen julienne,150.0,g
21550,Halloween pokébowl,warmgerookte zalmflakes,150.0,g
21551,Halloween pokébowl,koelverse sojabonen,200.0,g
21552,Halloween pokébowl,verse surimisnippers,250.0,g
21553,Halloween pokébowl,Kool,300.0,g
21574,'Burrito'-schotel met knapperige tortillapuntjes,tortilla,140.0,g
21575,'Burrito'-schotel met knapperige tortillapuntjes,snoepgroente paprikamix,300.0,g
21576,'Burrito'-schotel met knapperige tortillapuntjes,traditionele olijfolie,24.0,g
21577,'Burrito'-schotel met knapperige tortillapuntjes,mager rundergehakt,200.0,g
21578,'Burrito'-schotel met knapperige tortillapuntjes,HAK burritoschotel in zak,500.0,g
21579,'Burrito'-schotel met knapperige tortillapuntjes,tomaten,140.0,g
21580,'Burrito'-schotel met knapperige tortillapuntjes,verse platte peterselie,5.0,g
21581,'Burrito'-schotel met knapperige tortillapuntjes,botersla,50.0,g
21614,"Romige pasta met taleggio, sperziebonen &amp; citroen",verse sperziebonen,800.0,g
21615,"Romige pasta met taleggio, sperziebonen &amp; citroen",amandelschaafsel,60.0,g
21616,"Romige pasta met taleggio, sperziebonen &amp; citroen",tofette pasta,300.0,g
21617,"Romige pasta met taleggio, sperziebonen &amp; citroen",sjalot,40.0,g
21618,"Romige pasta met taleggio, sperziebonen &amp; citroen",knoflook,16.0,g
21619,"Romige pasta met taleggio, sperziebonen &amp; citroen",verse salie,15.0,g
21620,"Romige pasta met taleggio, sperziebonen &amp; citroen",ongezouten roomboter,60.0,g
21621,"Romige pasta met taleggio, sperziebonen &amp; citroen",citroen,65.0,g
21622,"Romige pasta met taleggio, sperziebonen &amp; citroen",taleggio kaas,180.0,g
21623,"Romige pasta met taleggio, sperziebonen &amp; citroen",kookzuivel,250.0,g
